Tanzania,https://www.aa.com.tr/en/africa/somalia-tanzania-confirm-first-coronavirus-cases/1767971,nan
Thailand,https://www.scmp.com/news/hong-kong/health-environment/article/3045902/wuhan-pneumonia-thailand-confirms-first-case,nan
East Timor,https://www.wsws.org/en/articles/2020/03/25/timo-m27.html,nan
Togo,https://www.reuters.com/article/us-healthcare-coronavirus-togo/togo-confirms-first-case-of-coronavirus-idUSKBN20T1Z5,nan
Trinidad and Tobago,https://tass.com/world/1129705,nan
Tunisia,https://punchng.com/italian-returnee-confirmed-tunisias-first-coronavirus-case/,nan
Turkey,https://www.dailysabah.com/turkey/turkey-remains-firm-calm-as-first-coronavirus-case-confirmed/news,nan
Uganda,https://www.aa.com.tr/en/africa/uganda-confirms-first-case-of-covid-19/1774578#!,nan
Ukraine,https://www.forbes.com/sites/katyagorchinskaya/2020/03/03/first-case-of-coronavirus-registered-in-ukraine/#41ba855d793c,nan
United Arab Emirates,https://gulfnews.com/uae/health/watch-how-the-first-coronavirus-case-in-uae-was-cured-1.1581323524356,nan
United Kingdom,https://www.aljazeera.com/news/2020/01/uk-confirms-coronavirus-cases-200131100102626.html,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_the_United_Kingdom
Uruguay,https://nationalpost.com/pmn/health-pmn/uruguay-announces-first-four-confirmed-cases-of-coronavirus-ministry,nan
Uzbekistan,https://tass.com/world/1130345,nan
Venezuela,https://www.reuters.com/article/us-health-coronavirus-venezuela/venezuela-confirms-coronavirus-cases-amid-public-health-concerns-idUSKBN2102DR,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Venezuela
Vietnam,https://thehill.com/policy/healthcare/public-global-health/479542-vietnam-reports-first-coronavirus-cases,nan
Western Sahara,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Western_Sahara,nan
Yemen,https://www.reuters.com/article/us-health-coronavirus-yemen-case/war-ravaged-yemen-confirms-first-coronavirus-case-braces-for-more-idUSKCN21S0EI,nan
Zambia,https://www.aa.com.tr/en/africa/zambia-confirms-first-2-coronavirus-cases-/1770664,nan
Zimbabwe,https://www.aa.com.tr/en/africa/zimbabwe-reports-first-covid-19-case/1773705,nan
